customer_id,signup_date,city,acquisition_channel,gender,age_group
511,2024-12-09,Bengaluru,Paid Search,Female,45-54
512,2025-03-11,Jaipur,Paid Search,Female,25-34
513,2025-03-02,Jaipur,Organic Search,Female,18-24
514,2024-11-01,Lucknow,Organic Search,Female,35-44
515,2025-05-14,Jaipur,Paid Social,Female,35-44
516,2025-03-08,Chennai,Direct,Female,45-54
517,2024-12-06,Chennai,Direct,Female,45-54
518,2024-12-26,Delhi,Organic Search,Male,25-34
519,2025-09-02,Chandigarh,Direct,Female,45-54
520,2025-09-28,Chandigarh,Organic Search,Male,25-34
521,2025-03-09,Kolkata,Organic Search,Female,35-44
522,2025-08-16,Jaipur,Paid Social,Male,18-24
523,2025-02-06,Bengaluru,Direct,Female,35-44
524,2025-03-10,Ahmedabad,Direct,Male,35-44
525,2025-01-23,Bhopal,Paid Search,Male,35-44
526,2024-11-01,Kochi,Organic Search,Male,25-34
527,2025-04-26,Jaipur,Direct,Female,35-44
528,2025-01-21,Ahmedabad,Direct,Male,45-54
529,2025-10-19,Pune,Paid Social,Female,25-34
530,2025-10-06,Bhopal,Direct,Female,45-54
531,2025-09-24,Delhi,Organic Search,Female,35-44
532,2025-01-07,Pune,Paid Social,Male,45-54
533,2024-12-23,Kochi,Paid Search,Male,45-54
534,2025-02-12,Bengaluru,Organic Search,Female,25-34
535,2025-06-08,Indore,Referral,Male,25-34
536,2024-11-25,Mumbai,Organic Search,Male,45-54
537,2025-04-12,Kolkata,Organic Search,Female,18-24
538,2024-11-12,Mumbai,Direct,Male,45-54
539,2025-01-05,Pune,Paid Social,Female,25-34
540,2024-11-17,Bengaluru,Affiliate,Female,35-44
541,2025-10-01,Ahmedabad,Paid Social,Female,35-44
542,2025-04-12,Indore,Organic Search,Female,45-54
543,2025-05-23,Lucknow,Direct,Female,35-44
544,2025-10-31,Hyderabad,Paid Search,Male,45-54
545,2025-01-04,Delhi,Paid Social,Female,18-24
546,2025-03-31,Delhi,Affiliate,Female,45-54
547,2025-04-06,Ahmedabad,Direct,Male,45-54
548,2025-01-01,Chandigarh,Affiliate,Female,25-34
549,2025-08-23,Hyderabad,Paid Search,Female,45-54
550,2025-02-05,Indore,Organic Search,Male,45-54
551,2024-12-08,Gorakhpur,Organic Search,Female,35-44
552,2024-12-27,Chandigarh,Direct,Female,25-34
553,2025-09-26,Pune,Organic Search,Female,45-54
554,2025-05-16,Lucknow,Paid Social,Female,35-44
555,2024-11-01,Jaipur,Organic Search,Female,18-24
556,2024-12-27,Ahmedabad,Organic Search,Male,25-34
557,2024-11-10,Hyderabad,Organic Search,Female,35-44
558,2025-08-16,Chennai,Paid Search,Female,18-24
559,2025-01-12,Delhi,Affiliate,Female,45-54
560,2024-11-07,Hyderabad,Paid Search,Male,35-44
561,2025-09-04,Mumbai,Affiliate,Male,25-34
562,2025-02-01,Hyderabad,Referral,Male,18-24
563,2024-12-03,Mumbai,Direct,Female,25-34
564,2025-03-09,Pune,Direct,Male,25-34
565,2025-05-22,Bhopal,Organic Search,Male,18-24
566,2024-12-18,Hyderabad,Direct,Female,18-24
567,2025-10-03,Mumbai,Organic Search,Female,45-54
568,2025-01-10,Pune,Organic Search,Male,45-54
569,2025-08-18,Bengaluru,Organic Search,Male,45-54
570,2025-06-22,Chandigarh,Organic Search,Female,25-34
571,2025-03-21,Chennai,Direct,Male,18-24
572,2024-11-05,Indore,Direct,Female,18-24
573,2024-11-16,Jaipur,Paid Social,Male,35-44
574,2025-08-28,Hyderabad,Paid Search,Female,45-54
575,2025-01-22,Bhopal,Organic Search,Female,45-54
576,2025-04-17,Ahmedabad,Paid Search,Female,25-34
577,2025-04-10,Ahmedabad,Paid Social,Female,25-34
578,2024-11-06,Pune,Organic Search,Male,35-44
579,2025-03-01,Jaipur,Affiliate,Female,25-34
580,2025-10-15,Chennai,Direct,Male,25-34
581,2025-01-08,Jaipur,Organic Search,Male,25-34
582,2025-04-01,Jaipur,Paid Search,Female,35-44
583,2025-01-09,Mumbai,Direct,Female,18-24
584,2024-11-03,Delhi,Referral,Male,25-34
585,2024-11-12,Bengaluru,Organic Search,Male,45-54
586,2025-06-06,Indore,Paid Search,Male,18-24
587,2025-01-25,Mumbai,Direct,Female,25-34
588,2025-06-05,Kochi,Email,Female,18-24
589,2025-01-23,Bhopal,Direct,Female,35-44
590,2025-08-21,Lucknow,Organic Search,Female,18-24
591,2025-07-18,Mumbai,Affiliate,Male,18-24
592,2024-11-11,Kolkata,Paid Social,Female,25-34
593,2025-04-22,Jaipur,Referral,Male,45-54
594,2025-07-24,Lucknow,Affiliate,Female,45-54
595,2025-06-30,Mumbai,Paid Search,Female,25-34
596,2025-04-13,Gorakhpur,Paid Search,Female,45-54
597,2025-11-16,Jaipur,Email,Other,35-44
598,2025-09-21,Gorakhpur,Paid Social,Female,35-44
599,2025-05-11,Hyderabad,Paid Search,Female,35-44
600,2025-01-22,Kolkata,Paid Search,Female,18-24
601,2025-12-19,Jaipur,Paid Search,Female,35-44
602,2024-11-01,Hyderabad,Referral,Male,18-24
603,2025-08-08,Kochi,Referral,Female,25-34
604,2024-11-10,Delhi,Paid Search,Female,35-44
605,2025-10-19,Pune,Paid Social,Male,18-24
606,2025-04-23,Hyderabad,Paid Search,Male,35-44
607,2025-08-21,Kochi,Organic Search,Male,18-24
608,2025-05-05,Indore,Paid Social,Male,45-54
609,2024-11-08,Chandigarh,Organic Search,Female,45-54
610,2025-02-13,Kochi,Email,Male,18-24
611,2025-05-24,Bengaluru,Direct,Female,18-24
612,2025-01-08,Chennai,Paid Search,Female,25-34
613,2024-11-22,Kolkata,Direct,Male,18-24
614,2024-12-09,Kolkata,Paid Social,Female,35-44
615,2024-11-08,Bengaluru,Paid Search,Male,35-44
616,2024-11-09,Chandigarh,Paid Search,Male,25-34
617,2025-03-12,Kolkata,Organic Search,Male,25-34
618,2025-04-18,Jaipur,Referral,Female,18-24
619,2024-12-22,Gorakhpur,Paid Search,Male,18-24
620,2024-11-13,Chennai,Paid Social,Female,35-44
621,2025-01-17,Chandigarh,Direct,Female,35-44
622,2025-05-15,Ahmedabad,Referral,Male,45-54
623,2024-11-03,Hyderabad,Affiliate,Male,25-34
624,2025-07-31,Mumbai,Email,Male,25-34
625,2025-11-26,Kochi,Email,Male,35-44
626,2024-11-01,Mumbai,Direct,Female,45-54
627,2024-11-01,Jaipur,Organic Search,Female,35-44
628,2025-04-12,Delhi,Direct,Male,18-24
629,2025-01-29,Jaipur,Email,Female,25-34
630,2024-11-05,Indore,Organic Search,Male,18-24
631,2025-03-05,Mumbai,Referral,Female,35-44
632,2025-06-09,Chennai,Email,Male,18-24
633,2024-12-30,Kolkata,Email,Female,45-54
634,2025-03-25,Bhopal,Direct,Female,18-24
635,2024-11-29,Ahmedabad,Paid Search,Male,18-24
636,2024-11-03,Pune,Email,Female,45-54
637,2025-07-24,Gorakhpur,Organic Search,Female,35-44
638,2024-12-13,Jaipur,Referral,Female,18-24
639,2025-05-20,Bhopal,Email,Other,18-24
640,2025-11-23,Hyderabad,Referral,Female,45-54
641,2025-06-05,Kolkata,Organic Search,Female,25-34
642,2025-02-13,Kolkata,Paid Search,Male,35-44
643,2025-02-27,Gorakhpur,Organic Search,Female,25-34
644,2025-10-02,Indore,Paid Social,Male,25-34
645,2025-02-19,Chandigarh,Email,Female,25-34
646,2025-01-07,Indore,Paid Search,Female,35-44
647,2025-09-18,Bengaluru,Organic Search,Male,45-54
648,2025-12-04,Indore,Paid Social,Male,35-44
649,2024-11-21,Delhi,Organic Search,Female,35-44
650,2025-05-10,Lucknow,Direct,Female,18-24
651,2025-01-22,Ahmedabad,Direct,Female,45-54
652,2025-07-05,Kochi,Paid Social,Female,45-54
653,2024-11-18,Bengaluru,Organic Search,Female,18-24
654,2025-11-11,Hyderabad,Referral,Male,25-34
655,2025-07-31,Bhopal,Organic Search,Male,45-54
656,2025-10-05,Chennai,Paid Search,Male,25-34
657,2025-02-18,Lucknow,Affiliate,Male,45-54
658,2025-07-10,Indore,Paid Social,Male,18-24
659,2025-03-30,Kochi,Paid Search,Male,25-34
660,2025-03-29,Indore,Paid Social,Female,45-54
661,2025-03-28,Bengaluru,Direct,Female,45-54
662,2025-02-06,Kochi,Paid Social,Female,25-34
663,2025-02-16,Bengaluru,Direct,Male,25-34
664,2025-03-05,Mumbai,Direct,Male,18-24
665,2024-11-28,Bhopal,Paid Search,Male,25-34
666,2025-02-04,Bengaluru,Paid Social,Female,25-34
667,2025-10-14,Chennai,Organic Search,Male,25-34
668,2025-07-09,Mumbai,Organic Search,Male,35-44
669,2024-11-09,Indore,Direct,Male,25-34
670,2025-01-29,Chandigarh,Paid Social,Female,35-44
671,2025-04-20,Delhi,Direct,Female,25-34
672,2024-11-28,Kolkata,Direct,Female,45-54
673,2024-12-29,Bhopal,Organic Search,Female,25-34
674,2024-11-01,Bengaluru,Affiliate,Female,45-54
675,2025-04-10,Bhopal,Organic Search,Female,25-34
676,2025-05-02,Kolkata,Paid Search,Female,18-24
677,2024-12-15,Lucknow,Paid Search,Male,25-34
678,2024-11-04,Gorakhpur,Organic Search,Female,25-34
679,2025-09-27,Kochi,Direct,Male,35-44
680,2025-11-08,Kolkata,Organic Search,Other,25-34
681,2025-06-14,Indore,Direct,Male,25-34
682,2025-12-08,Chennai,Direct,Male,18-24
683,2025-08-06,Bhopal,Paid Social,Female,18-24
684,2025-08-01,Mumbai,Affiliate,Female,25-34
685,2024-11-15,Chennai,Email,Female,25-34
686,2025-06-26,Mumbai,Direct,Male,18-24
687,2025-03-13,Bhopal,Direct,Male,35-44
688,2025-02-17,Pune,Affiliate,Female,35-44
689,2025-11-12,Ahmedabad,Direct,Female,45-54
690,2025-03-17,Lucknow,Organic Search,Female,35-44
691,2025-12-16,Bengaluru,Organic Search,Female,18-24
692,2025-07-20,Lucknow,Organic Search,Other,45-54
693,2024-11-04,Chandigarh,Paid Social,Male,18-24
694,2025-05-28,Pune,Direct,Male,35-44
695,2025-01-02,Chandigarh,Paid Search,Female,35-44
696,2025-01-16,Lucknow,Direct,Male,25-34
697,2024-12-01,Bhopal,Affiliate,Male,45-54
698,2025-08-23,Ahmedabad,Direct,Female,45-54
699,2025-10-21,Chennai,Paid Search,Female,45-54
700,2025-11-12,Jaipur,Organic Search,Female,35-44
701,2025-04-15,Lucknow,Organic Search,Male,35-44
702,2024-11-06,Kochi,Organic Search,Female,45-54
703,2025-05-21,Lucknow,Affiliate,Male,25-34
704,2025-05-05,Chandigarh,Email,Female,35-44
705,2025-07-04,Mumbai,Paid Social,Female,25-34
706,2025-01-27,Pune,Affiliate,Female,35-44
707,2024-11-27,Bengaluru,Paid Social,Male,18-24
708,2025-02-24,Ahmedabad,Organic Search,Male,25-34
709,2024-11-30,Indore,Email,Male,35-44
710,2025-08-10,Kochi,Organic Search,Female,25-34
711,2024-12-04,Kolkata,Organic Search,Male,18-24
712,2024-11-01,Gorakhpur,Referral,Male,18-24
713,2025-01-13,Mumbai,Email,Female,35-44
714,2024-11-01,Gorakhpur,Affiliate,Male,35-44
715,2024-12-03,Jaipur,Paid Social,Female,45-54
716,2025-06-13,Delhi,Paid Social,Female,18-24
717,2025-12-02,Mumbai,Paid Search,Female,35-44
718,2025-04-12,Indore,Paid Social,Male,25-34
719,2024-11-26,Bhopal,Paid Social,Female,45-54
720,2024-11-04,Bhopal,Organic Search,Male,18-24
721,2025-01-31,Kolkata,Organic Search,Female,45-54
722,2025-05-15,Kochi,Paid Social,Female,18-24
723,2025-12-13,Ahmedabad,Affiliate,Male,18-24
724,2025-09-02,Ahmedabad,Email,Female,35-44
725,2025-06-20,Ahmedabad,Direct,Female,25-34
726,2024-11-20,Pune,Email,Male,45-54
727,2024-11-29,Chennai,Email,Male,35-44
728,2025-02-28,Ahmedabad,Organic Search,Female,45-54
729,2025-03-04,Chandigarh,Organic Search,Female,25-34
730,2025-03-24,Indore,Paid Social,Male,35-44
731,2025-04-16,Pune,Organic Search,Female,45-54
732,2025-05-02,Hyderabad,Paid Social,Male,45-54
733,2025-01-31,Kochi,Paid Social,Male,45-54
734,2025-08-16,Chandigarh,Paid Search,Female,25-34
735,2024-11-26,Indore,Direct,Male,45-54
736,2024-11-14,Chennai,Paid Search,Male,45-54
737,2024-11-27,Mumbai,Referral,Male,45-54
738,2025-01-11,Bengaluru,Direct,Female,25-34
739,2025-10-17,Gorakhpur,Email,Male,25-34
740,2025-06-08,Pune,Paid Search,Female,45-54
741,2024-12-02,Chennai,Direct,Female,35-44
742,2025-11-06,Indore,Referral,Other,35-44
743,2025-12-24,Lucknow,Paid Search,Other,45-54
744,2025-09-23,Bengaluru,Email,Female,18-24
745,2024-11-01,Chennai,Paid Search,Female,35-44
746,2025-10-04,Indore,Paid Social,Male,35-44
747,2025-07-05,Kolkata,Paid Social,Male,25-34
748,2025-03-10,Kolkata,Organic Search,Male,35-44
749,2025-09-18,Kochi,Organic Search,Male,25-34
750,2024-11-01,Delhi,Direct,Male,45-54
751,2025-06-06,Delhi,Referral,Female,45-54
752,2025-09-30,Indore,Email,Male,45-54
753,2025-05-19,Kolkata,Paid Search,Male,45-54
754,2025-02-01,Kolkata,Paid Social,Male,45-54
755,2025-09-22,Jaipur,Paid Social,Female,35-44
756,2024-11-02,Ahmedabad,Organic Search,Male,18-24
757,2025-04-27,Mumbai,Referral,Female,35-44
758,2025-03-05,Bhopal,Organic Search,Male,25-34
759,2025-03-09,Gorakhpur,Direct,Female,35-44
760,2025-05-14,Jaipur,Email,Male,45-54
761,2025-03-01,Lucknow,Email,Male,45-54
762,2025-01-20,Pune,Referral,Female,18-24
763,2025-06-26,Pune,Paid Search,Male,35-44
764,2024-11-05,Delhi,Paid Search,Male,35-44
765,2025-08-30,Pune,Direct,Female,25-34
766,2025-03-23,Pune,Email,Female,35-44
767,2024-12-24,Indore,Paid Social,Female,25-34
768,2025-11-01,Gorakhpur,Direct,Female,25-34
769,2024-12-20,Ahmedabad,Direct,Female,18-24
770,2025-01-16,Delhi,Organic Search,Male,25-34
771,2025-09-17,Kolkata,Affiliate,Male,25-34
772,2025-06-07,Delhi,Direct,Female,35-44
773,2024-11-05,Kochi,Paid Social,Female,25-34
774,2025-03-05,Ahmedabad,Paid Search,Male,25-34
775,2025-01-30,Ahmedabad,Direct,Female,45-54
776,2024-11-01,Ahmedabad,Email,Female,35-44
777,2025-12-05,Bengaluru,Direct,Female,35-44
778,2025-12-01,Bhopal,Paid Search,Male,35-44
779,2025-01-13,Mumbai,Paid Social,Female,45-54
780,2025-03-04,Hyderabad,Direct,Male,25-34
781,2025-03-30,Delhi,Direct,Female,18-24
782,2025-06-14,Bengaluru,Affiliate,Female,18-24
783,2025-06-21,Indore,Paid Social,Female,25-34
784,2024-11-02,Bengaluru,Direct,Male,25-34
785,2025-11-27,Indore,Direct,Male,18-24
786,2025-09-28,Gorakhpur,Organic Search,Male,25-34
787,2025-10-23,Pune,Direct,Female,18-24
788,2025-05-27,Pune,Email,Male,35-44
789,2024-12-19,Pune,Affiliate,Male,45-54
790,2025-02-02,Pune,Referral,Male,35-44
791,2024-11-27,Bhopal,Organic Search,Female,45-54
792,2024-11-27,Delhi,Paid Search,Male,45-54
793,2024-12-08,Bhopal,Direct,Female,35-44
794,2024-11-12,Lucknow,Organic Search,Male,45-54
795,2024-11-01,Gorakhpur,Paid Search,Male,18-24
796,2025-06-10,Indore,Paid Social,Female,45-54
797,2025-04-25,Chandigarh,Paid Search,Female,45-54
798,2025-02-08,Chandigarh,Direct,Male,25-34
799,2024-11-01,Kochi,Referral,Male,18-24
800,2025-04-21,Chennai,Referral,Female,35-44
801,2025-02-07,Gorakhpur,Direct,Female,35-44
802,2024-11-08,Chandigarh,Paid Search,Female,25-34
803,2024-11-27,Kolkata,Organic Search,Male,35-44
804,2025-06-26,Gorakhpur,Email,Male,45-54
805,2024-11-09,Indore,Direct,Female,18-24
806,2024-12-01,Lucknow,Direct,Female,45-54
807,2024-11-06,Pune,Paid Search,Female,45-54
808,2025-12-08,Chennai,Organic Search,Female,18-24
809,2025-02-09,Gorakhpur,Organic Search,Male,45-54
810,2025-11-20,Jaipur,Email,Female,25-34
811,2025-11-11,Delhi,Organic Search,Female,18-24
812,2025-03-08,Bengaluru,Email,Female,25-34
813,2024-11-01,Bhopal,Direct,Female,18-24
814,2025-03-02,Lucknow,Organic Search,Female,18-24
815,2024-11-14,Lucknow,Paid Search,Female,25-34
816,2025-02-17,Indore,Affiliate,Male,35-44
817,2024-11-15,Jaipur,Direct,Female,25-34
818,2025-08-04,Chennai,Paid Search,Female,35-44
819,2024-11-19,Indore,Paid Social,Female,25-34
820,2025-02-22,Bengaluru,Email,Female,45-54
821,2025-08-12,Ahmedabad,Organic Search,Female,18-24
822,2024-11-28,Gorakhpur,Organic Search,Male,35-44
823,2025-02-13,Chandigarh,Affiliate,Female,25-34
824,2024-12-04,Jaipur,Direct,Female,25-34
825,2025-11-19,Bengaluru,Direct,Male,45-54
826,2025-05-13,Kochi,Organic Search,Male,35-44
827,2025-02-14,Hyderabad,Paid Search,Female,18-24
828,2025-05-17,Jaipur,Email,Female,45-54
829,2025-08-07,Pune,Direct,Female,18-24
830,2025-08-23,Bhopal,Direct,Female,25-34
831,2024-11-23,Bengaluru,Email,Male,35-44
832,2024-12-05,Lucknow,Paid Social,Male,45-54
833,2024-11-03,Bhopal,Direct,Female,25-34
834,2025-08-16,Mumbai,Paid Search,Female,25-34
835,2025-07-11,Chennai,Paid Search,Female,35-44
836,2024-12-11,Hyderabad,Organic Search,Female,45-54
837,2025-10-07,Hyderabad,Paid Social,Female,45-54
838,2024-11-05,Hyderabad,Paid Search,Male,45-54
839,2024-11-27,Ahmedabad,Paid Social,Male,35-44
840,2025-12-14,Delhi,Organic Search,Female,18-24
841,2024-12-26,Ahmedabad,Organic Search,Female,25-34
842,2025-08-02,Pune,Organic Search,Male,25-34
843,2025-04-26,Hyderabad,Paid Search,Female,45-54
844,2025-10-02,Ahmedabad,Organic Search,Male,35-44
845,2024-11-01,Kochi,Paid Search,Female,35-44
846,2025-02-20,Bhopal,Paid Social,Male,25-34
847,2025-11-03,Kolkata,Email,Other,18-24
848,2025-12-25,Jaipur,Direct,Female,45-54
849,2025-03-12,Kochi,Affiliate,Female,45-54
850,2024-12-14,Bengaluru,Paid Search,Male,45-54
851,2025-11-27,Pune,Organic Search,Female,18-24
852,2024-11-01,Delhi,Direct,Male,18-24
853,2025-12-15,Delhi,Paid Search,Male,45-54
854,2024-11-29,Gorakhpur,Email,Female,18-24
855,2025-10-01,Bhopal,Organic Search,Male,18-24
856,2024-12-31,Indore,Affiliate,Male,25-34
857,2025-08-18,Bhopal,Organic Search,Female,18-24
858,2025-03-27,Chennai,Email,Male,18-24
859,2025-01-31,Bengaluru,Paid Search,Female,25-34
860,2025-06-01,Jaipur,Direct,Male,25-34
861,2024-11-18,Jaipur,Paid Social,Female,45-54
862,2025-07-20,Kochi,Affiliate,Male,25-34
863,2025-07-29,Chennai,Affiliate,Female,35-44
864,2025-03-22,Bengaluru,Paid Search,Female,35-44
865,2025-02-28,Kochi,Paid Search,Female,35-44
866,2025-02-28,Gorakhpur,Paid Social,Male,18-24
867,2024-11-30,Mumbai,Email,Female,25-34
868,2024-12-29,Mumbai,Referral,Female,18-24
869,2025-06-27,Kochi,Paid Search,Female,18-24
870,2024-12-30,Jaipur,Referral,Male,45-54
871,2025-01-18,Gorakhpur,Paid Search,Female,25-34
872,2024-11-06,Hyderabad,Email,Male,35-44
873,2025-02-11,Gorakhpur,Paid Social,Male,45-54
874,2025-05-04,Kochi,Direct,Male,45-54
875,2025-01-03,Chandigarh,Organic Search,Female,35-44
876,2024-12-10,Pune,Paid Social,Male,18-24
877,2024-11-21,Delhi,Paid Social,Male,25-34
878,2025-07-05,Delhi,Paid Social,Male,25-34
879,2024-11-23,Chennai,Organic Search,Male,45-54
880,2024-12-20,Jaipur,Organic Search,Male,35-44
881,2025-12-16,Ahmedabad,Organic Search,Female,25-34
882,2025-04-05,Bengaluru,Organic Search,Female,45-54
883,2025-08-06,Bhopal,Referral,Female,18-24
884,2025-12-10,Jaipur,Paid Search,Female,35-44
885,2025-03-09,Chandigarh,Paid Social,Other,25-34
886,2025-08-25,Bhopal,Direct,Female,18-24
887,2025-07-16,Delhi,Email,Male,18-24
888,2025-01-04,Kochi,Paid Social,Female,35-44
889,2024-11-10,Gorakhpur,Organic Search,Female,25-34
890,2025-08-14,Hyderabad,Affiliate,Female,45-54
891,2025-06-16,Jaipur,Referral,Female,45-54
892,2025-01-07,Bengaluru,Direct,Male,35-44
893,2025-02-06,Kolkata,Direct,Female,35-44
894,2024-11-01,Pune,Paid Social,Male,18-24
895,2024-12-07,Indore,Email,Other,45-54
896,2024-12-29,Bhopal,Affiliate,Female,45-54
897,2024-11-19,Mumbai,Paid Search,Female,35-44
898,2025-03-09,Chennai,Email,Female,45-54
899,2024-11-09,Bhopal,Paid Social,Female,25-34
900,2025-04-16,Chandigarh,Direct,Male,25-34
901,2024-11-29,Jaipur,Paid Social,Female,35-44
902,2025-09-15,Jaipur,Paid Social,Male,25-34
903,2024-11-02,Pune,Organic Search,Female,45-54
904,2024-11-16,Pune,Direct,Female,45-54
905,2025-10-30,Bengaluru,Direct,Female,35-44
906,2025-03-18,Lucknow,Referral,Male,45-54
907,2025-04-20,Gorakhpur,Email,Male,18-24
908,2025-01-27,Bengaluru,Direct,Male,25-34
909,2025-04-28,Ahmedabad,Organic Search,Male,25-34
910,2025-01-21,Chennai,Organic Search,Female,35-44
911,2024-11-04,Gorakhpur,Paid Social,Male,25-34
912,2025-08-05,Mumbai,Organic Search,Male,25-34
913,2025-04-10,Kochi,Email,Male,35-44
914,2024-12-23,Chennai,Direct,Female,35-44
915,2025-09-08,Jaipur,Organic Search,Female,45-54
916,2025-02-11,Delhi,Email,Female,25-34
917,2025-03-22,Chandigarh,Affiliate,Male,18-24
918,2025-02-13,Mumbai,Email,Male,18-24
919,2025-03-12,Chennai,Paid Social,Female,45-54
920,2025-10-19,Chandigarh,Paid Search,Male,25-34
921,2025-07-04,Kochi,Organic Search,Female,25-34
922,2025-09-28,Hyderabad,Organic Search,Female,25-34
923,2024-11-17,Indore,Organic Search,Male,18-24
924,2024-11-08,Chandigarh,Affiliate,Female,25-34
925,2024-11-13,Jaipur,Affiliate,Male,45-54
926,2024-11-15,Mumbai,Paid Social,Female,18-24
927,2025-07-29,Bhopal,Affiliate,Male,25-34
928,2024-11-29,Mumbai,Paid Social,Female,35-44
929,2025-11-26,Delhi,Paid Social,Male,25-34
930,2025-03-23,Kochi,Organic Search,Male,18-24
931,2025-04-03,Pune,Direct,Female,18-24
932,2025-12-13,Hyderabad,Organic Search,Male,45-54
933,2025-01-25,Ahmedabad,Paid Search,Male,18-24
934,2024-11-28,Kolkata,Paid Social,Female,25-34
935,2025-02-10,Chennai,Affiliate,Female,18-24
936,2025-03-30,Chennai,Paid Search,Male,18-24
937,2024-11-08,Kolkata,Paid Search,Female,35-44
938,2025-06-22,Hyderabad,Affiliate,Male,35-44
939,2025-12-20,Kochi,Paid Search,Female,45-54
940,2025-11-20,Bengaluru,Paid Social,Other,45-54
941,2025-06-14,Jaipur,Paid Social,Male,18-24
942,2024-11-15,Indore,Paid Social,Male,18-24
943,2025-07-22,Delhi,Email,Female,25-34
944,2025-01-15,Kolkata,Paid Search,Female,45-54
945,2025-07-13,Indore,Paid Social,Male,35-44
946,2025-07-30,Kolkata,Affiliate,Female,45-54
947,2025-12-22,Delhi,Paid Search,Male,18-24
948,2024-11-15,Hyderabad,Paid Search,Male,25-34
949,2024-11-02,Kochi,Direct,Female,18-24
950,2025-12-12,Gorakhpur,Paid Social,Female,35-44
951,2025-05-18,Mumbai,Organic Search,Male,45-54
952,2025-08-21,Gorakhpur,Organic Search,Female,35-44
953,2025-04-09,Jaipur,Affiliate,Male,18-24
954,2025-12-24,Mumbai,Email,Female,35-44
955,2025-09-26,Bengaluru,Paid Search,Female,35-44
956,2025-10-16,Kolkata,Organic Search,Female,45-54
957,2025-03-15,Gorakhpur,Organic Search,Female,45-54
958,2025-03-10,Jaipur,Email,Female,35-44
959,2025-03-18,Lucknow,Referral,Male,35-44
960,2025-01-08,Bengaluru,Organic Search,Female,35-44
961,2025-01-18,Bengaluru,Direct,Male,35-44
