order_id,customer_id,session_id,order_date,order_status,payment_method,discount_pct,total_amount
459,559,5037,2025-03-15,Delivered,Credit Card,10,11363.4
460,560,5049,2024-12-09,Delivered,Debit Card,10,2313.9
461,560,5051,2024-12-29,Delivered,Debit Card,0,3886.0
462,562,5090,2025-05-22,Delivered,Net Banking,20,1419.2
463,563,5094,2025-09-08,Delivered,Debit Card,10,4586.4
464,564,5104,2025-08-08,Delivered,UPI,5,6927.4
465,564,5107,2025-08-24,Delivered,UPI,20,5555.2
466,565,5109,2025-05-26,Delivered,Debit Card,0,6112.0
467,566,5124,2025-03-16,Delivered,COD,15,1937.15
468,568,5132,2025-05-16,Delivered,UPI,5,8227.0
469,568,5136,2025-07-06,Delivered,COD,15,2057.0
470,570,5142,2025-08-24,Delivered,Credit Card,0,2101.0
471,571,5148,2025-05-15,Delivered,UPI,0,4083.0
472,572,5163,2024-11-29,Delivered,UPI,15,1730.6
473,572,5166,2024-12-20,Delivered,Credit Card,30,971.6
474,572,5168,2024-12-23,Returned,UPI,10,3184.2
475,572,5170,2024-12-25,Delivered,Credit Card,15,10589.3
476,572,5175,2025-01-22,Delivered,COD,5,6173.1
477,572,5177,2025-01-27,Delivered,Net Banking,10,8347.5
478,572,5182,2025-03-10,Delivered,UPI,10,2062.8
479,575,5210,2025-06-04,Delivered,UPI,5,2708.45
480,575,5212,2025-07-08,Delivered,Net Banking,20,6019.2
481,576,5219,2025-04-18,Delivered,Credit Card,10,4859.1
482,576,5223,2025-06-07,Delivered,Debit Card,10,12492.0
483,576,5229,2025-06-13,Delivered,UPI,10,1980.0
484,576,5232,2025-06-26,Delivered,UPI,10,1509.3
485,577,5240,2025-09-04,Delivered,UPI,0,7150.0
486,578,5246,2025-01-04,Delivered,COD,0,3176.0
487,578,5250,2025-03-27,Delivered,COD,0,3970.0
488,578,5252,2025-04-20,Returned,UPI,5,640.3
489,578,5253,2025-04-23,Delivered,UPI,0,1042.0
490,578,5259,2025-08-31,Delivered,Debit Card,5,1453.5
491,581,5280,2025-03-22,Delivered,COD,0,1180.0
492,581,5281,2025-03-23,Delivered,UPI,10,1717.2
493,582,5299,2025-07-25,Delivered,Credit Card,10,622.8
494,583,5310,2025-02-13,Delivered,Credit Card,10,2224.8
495,583,5313,2025-03-01,Returned,COD,0,3886.0
496,583,5314,2025-03-21,Cancelled,Credit Card,5,3591.0
497,583,5321,2025-04-28,Delivered,Credit Card,15,3521.55
498,584,5328,2024-12-17,Cancelled,UPI,10,5565.6
499,588,5370,2025-07-26,Delivered,COD,5,8673.5
500,591,5381,2025-09-10,Delivered,UPI,0,7771.0
501,592,5385,2024-11-23,Returned,UPI,0,3688.0
502,592,5392,2025-01-22,Delivered,COD,10,4373.1
503,592,5395,2025-01-31,Delivered,UPI,0,6489.0
504,593,5408,2025-05-02,Delivered,UPI,10,1771.2
505,593,5410,2025-06-24,Delivered,Credit Card,10,6878.7
506,593,5412,2025-07-21,Delivered,Credit Card,5,3367.75
507,595,5421,2025-10-31,Delivered,Net Banking,20,1785.6
508,596,5422,2025-05-02,Returned,UPI,15,1887.85
509,596,5426,2025-05-30,Delivered,Credit Card,10,9945.0
510,602,5460,2025-05-23,Delivered,UPI,0,896.0
511,602,5466,2025-09-25,Delivered,Debit Card,0,1035.0
512,604,5475,2025-01-11,Delivered,COD,10,4636.8
513,609,5505,2024-12-13,Delivered,UPI,0,3472.0
514,610,5514,2025-07-02,Delivered,UPI,5,726.75
515,612,5522,2025-01-15,Delivered,Debit Card,10,3583.8
516,612,5540,2025-03-15,Delivered,Credit Card,15,5866.7
517,613,5544,2025-01-23,Delivered,UPI,15,1887.0
518,614,5559,2025-03-17,Delivered,Credit Card,0,2382.0
519,614,5561,2025-03-24,Delivered,UPI,20,988.0
520,615,5571,2025-04-01,Delivered,UPI,5,3277.5
521,616,5584,2025-02-05,Delivered,UPI,0,3274.0
522,617,5601,2025-05-31,Delivered,Net Banking,10,3304.8
523,619,5610,2025-02-17,Delivered,Net Banking,0,9760.0
524,621,5633,2025-01-19,Delivered,Debit Card,15,1870.0
525,621,5640,2025-02-15,Returned,UPI,10,6213.6
526,621,5643,2025-03-09,Delivered,COD,0,1446.0
527,622,5650,2025-05-22,Delivered,UPI,10,3212.1
528,622,5657,2025-08-22,Returned,UPI,10,4837.5
529,623,5663,2024-12-04,Delivered,Debit Card,0,2507.0
530,626,5685,2025-03-31,Delivered,COD,15,1371.9
531,626,5686,2025-04-19,Delivered,Credit Card,20,737.6
532,626,5687,2025-05-03,Delivered,UPI,15,2118.2
533,626,5693,2025-06-27,Delivered,UPI,5,7073.7
534,627,5697,2025-03-24,Delivered,COD,0,3043.0
535,628,5699,2025-04-21,Delivered,UPI,0,4946.0
536,629,5718,2025-03-28,Delivered,Credit Card,0,1983.0
537,630,5729,2025-01-31,Delivered,UPI,10,829.8
538,630,5732,2025-03-24,Delivered,COD,0,1780.0
539,630,5734,2025-04-12,Delivered,Credit Card,15,4131.85
540,631,5743,2025-03-27,Delivered,Debit Card,15,1880.2
541,634,5769,2025-11-08,Returned,UPI,5,645.05
542,635,5794,2025-03-14,Delivered,UPI,30,7978.6
543,637,5804,2025-08-11,Delivered,COD,15,2418.25
544,637,5810,2025-09-10,Delivered,Debit Card,10,5477.4
545,638,5814,2025-02-20,Delivered,COD,0,1379.0
546,638,5815,2025-02-24,Delivered,Credit Card,30,2281.3
547,638,5828,2025-05-30,Delivered,COD,0,8414.0
548,639,5831,2025-06-15,Delivered,Debit Card,5,3624.25
549,639,5834,2025-08-07,Delivered,UPI,10,3852.0
550,640,5839,2025-12-25,Delivered,Credit Card,10,2919.6
551,642,5845,2025-03-01,Delivered,UPI,5,2262.9
552,642,5846,2025-03-07,Delivered,Credit Card,10,5277.6
553,642,5850,2025-04-07,Delivered,Debit Card,10,3280.5
554,642,5858,2025-05-01,Delivered,UPI,15,1177.25
555,645,5879,2025-05-30,Cancelled,Credit Card,20,2657.6
556,648,5895,2025-12-18,Delivered,COD,30,1246.0
557,649,5896,2024-12-26,Delivered,Debit Card,10,3266.1
558,649,5900,2025-01-16,Returned,UPI,5,851.2
559,649,5906,2025-02-15,Delivered,Debit Card,0,700.0
560,649,5915,2025-05-20,Delivered,Debit Card,15,5652.5
561,651,5925,2025-04-23,Delivered,UPI,20,4997.6
562,652,5933,2025-07-11,Cancelled,COD,10,5190.3
563,652,5934,2025-07-12,Delivered,UPI,0,10304.0
564,655,5948,2025-08-24,Returned,Debit Card,10,4284.0
565,657,5951,2025-02-24,Delivered,Credit Card,5,7541.1
566,660,5973,2025-04-08,Delivered,Net Banking,10,2154.6
567,661,5990,2025-05-16,Delivered,Credit Card,20,1265.6
568,661,5994,2025-07-27,Delivered,Credit Card,20,2340.8
569,662,6003,2025-06-21,Delivered,Credit Card,20,2136.8
570,663,6007,2025-04-28,Delivered,COD,5,4554.3
571,665,6023,2025-01-27,Delivered,UPI,20,4048.0
572,665,6030,2025-09-01,Delivered,Net Banking,15,2478.6
573,666,6035,2025-03-09,Delivered,Net Banking,0,3961.0
574,666,6037,2025-03-30,Delivered,Net Banking,5,5067.3
575,666,6040,2025-04-03,Delivered,Debit Card,20,804.0
576,666,6050,2025-06-19,Delivered,Credit Card,10,4205.7
577,668,6055,2025-07-27,Delivered,COD,10,2683.8
578,668,6063,2025-09-10,Delivered,Net Banking,5,5136.65
579,669,6069,2024-11-20,Delivered,Debit Card,10,3930.3
580,669,6071,2024-12-04,Delivered,UPI,0,455.0
581,669,6072,2024-12-05,Delivered,UPI,15,1859.8
582,669,6084,2025-03-11,Delivered,Credit Card,5,366.7
583,670,6095,2025-02-19,Delivered,UPI,15,3983.1
584,670,6099,2025-05-13,Delivered,COD,5,1137.15
585,671,6109,2025-06-08,Delivered,UPI,0,1834.0
586,671,6116,2025-07-06,Delivered,Credit Card,15,2210.0
587,674,6147,2025-03-14,Delivered,COD,5,965.2
588,674,6150,2025-04-25,Returned,UPI,20,952.8
589,675,6157,2025-05-24,Delivered,UPI,5,1729.95
590,675,6159,2025-06-26,Delivered,UPI,10,5981.4
591,675,6160,2025-07-03,Delivered,UPI,0,3705.0
592,675,6161,2025-07-11,Delivered,Debit Card,10,7384.5
593,678,6199,2024-11-07,Returned,Debit Card,0,5150.0
594,678,6210,2025-05-12,Delivered,Credit Card,20,2752.8
595,680,6224,2025-11-11,Delivered,Net Banking,0,4308.0
596,681,6229,2025-08-31,Delivered,UPI,20,4455.2
597,682,6235,2025-12-24,Delivered,UPI,15,1846.2
598,684,6243,2025-11-29,Delivered,UPI,30,4751.6
599,685,6247,2025-01-12,Returned,COD,15,906.1
600,687,6254,2025-03-22,Delivered,Net Banking,20,1915.2
601,687,6258,2025-05-26,Delivered,UPI,10,6295.5
602,687,6265,2025-08-31,Delivered,Credit Card,5,2725.55
603,690,6293,2025-04-21,Delivered,Net Banking,0,3289.0
604,693,6310,2024-12-06,Delivered,Credit Card,10,306.0
605,694,6320,2025-06-15,Delivered,Debit Card,5,5197.45
606,696,6337,2025-02-25,Returned,COD,15,1124.55
607,696,6338,2025-02-27,Delivered,COD,15,7187.6
608,696,6342,2025-03-22,Returned,Credit Card,10,1445.4
609,697,6358,2025-03-16,Delivered,UPI,10,6579.0
610,697,6366,2025-05-29,Delivered,UPI,10,7583.4
611,701,6381,2025-05-07,Delivered,COD,0,11656.0
612,701,6386,2025-05-31,Cancelled,UPI,10,2165.4
613,701,6390,2025-06-15,Delivered,Credit Card,10,1321.2
614,702,6395,2024-11-15,Delivered,UPI,15,2534.7
615,702,6402,2024-12-24,Delivered,Credit Card,0,1666.0
616,702,6411,2025-02-09,Delivered,Net Banking,10,392.4
617,704,6427,2025-06-18,Returned,Credit Card,10,4317.3
618,705,6436,2025-08-06,Delivered,UPI,10,4224.6
619,706,6442,2025-05-07,Delivered,Credit Card,0,1446.0
620,708,6462,2025-03-31,Delivered,Net Banking,5,1833.5
621,709,6477,2024-12-02,Delivered,Debit Card,5,640.3
622,709,6485,2025-01-01,Delivered,COD,10,5589.0
623,711,6519,2025-02-16,Delivered,Net Banking,15,561.85
624,712,6534,2025-04-28,Delivered,Credit Card,5,577.6
625,713,6542,2025-02-08,Delivered,UPI,0,732.0
626,713,6547,2025-05-01,Returned,UPI,0,1202.0
627,714,6562,2024-12-10,Delivered,COD,15,4114.0
628,714,6566,2025-01-10,Delivered,COD,10,978.3
629,718,6589,2025-06-20,Delivered,UPI,15,1123.7
630,718,6590,2025-07-02,Delivered,Debit Card,5,478.8
631,719,6596,2025-02-19,Delivered,UPI,0,4878.0
632,721,6607,2025-02-20,Returned,COD,0,2829.0
633,721,6609,2025-02-23,Delivered,COD,0,2326.0
634,721,6613,2025-03-21,Delivered,UPI,5,2926.0
635,721,6619,2025-04-07,Returned,Credit Card,10,3106.8
636,721,6621,2025-04-14,Delivered,Credit Card,10,2762.1
637,725,6635,2025-07-25,Delivered,Credit Card,10,1156.5
638,726,6659,2025-03-16,Delivered,Net Banking,0,436.0
639,726,6660,2025-04-03,Cancelled,UPI,0,4921.0
640,727,6664,2024-12-04,Delivered,UPI,15,1598.0
641,727,6665,2024-12-07,Delivered,Credit Card,0,3263.0
642,727,6685,2025-02-25,Delivered,UPI,10,8207.1
643,728,6689,2025-05-30,Delivered,Debit Card,5,1392.7
644,731,6719,2025-07-20,Delivered,Credit Card,10,4297.5
645,732,6725,2025-07-31,Delivered,UPI,0,1117.0
646,732,6727,2025-09-30,Delivered,UPI,0,5097.0
647,733,6734,2025-06-11,Delivered,Debit Card,5,4705.35
648,735,6751,2024-12-17,Delivered,UPI,0,7944.0
649,735,6764,2025-01-25,Delivered,COD,5,2342.7
650,735,6765,2025-01-27,Delivered,UPI,0,3886.0
651,735,6769,2025-03-26,Delivered,UPI,0,2780.0
652,738,6800,2025-04-04,Returned,Net Banking,0,1446.0
653,738,6801,2025-04-05,Delivered,Net Banking,0,3488.0
654,741,6821,2025-03-05,Delivered,Credit Card,0,3284.0
655,744,6834,2025-11-07,Delivered,Credit Card,0,1734.0
656,745,6840,2025-03-14,Delivered,Credit Card,10,392.4
657,749,6856,2025-10-02,Delivered,UPI,0,2828.0
658,750,6875,2025-04-16,Delivered,Net Banking,20,6185.6
659,750,6877,2025-04-28,Delivered,UPI,5,1373.7
660,750,6878,2025-05-07,Delivered,COD,0,3510.0
661,751,6883,2025-07-02,Delivered,Credit Card,20,1596.0
662,751,6884,2025-07-17,Delivered,Credit Card,15,8763.5
663,752,6888,2025-10-30,Delivered,UPI,20,1894.4
664,754,6908,2025-03-19,Delivered,UPI,10,7670.7
665,754,6915,2025-05-25,Delivered,UPI,0,1101.0
666,756,6925,2025-01-14,Delivered,Net Banking,10,1249.2
667,756,6926,2025-01-29,Delivered,Debit Card,10,7398.9
668,756,6927,2025-03-02,Delivered,UPI,0,11647.0
669,757,6934,2025-04-29,Returned,Debit Card,5,3345.9
670,758,6945,2025-03-14,Delivered,UPI,0,4595.0
671,758,6955,2025-05-06,Delivered,COD,0,3244.0
672,759,6962,2025-04-13,Delivered,COD,10,2475.9
673,759,6970,2025-07-30,Delivered,Debit Card,0,765.0
674,759,6971,2025-08-03,Delivered,UPI,0,5549.0
675,760,6977,2025-06-17,Delivered,COD,10,4962.6
676,760,6983,2025-07-17,Delivered,UPI,20,2467.2
677,760,6984,2025-07-18,Delivered,Credit Card,0,2174.0
678,761,6988,2025-09-12,Delivered,COD,0,3284.0
679,762,6994,2025-03-10,Cancelled,Credit Card,10,4878.9
680,763,7006,2025-07-15,Delivered,Credit Card,20,5164.8
681,764,7013,2024-11-10,Delivered,Credit Card,30,1638.0
682,764,7016,2024-12-13,Delivered,Credit Card,20,641.6
683,764,7029,2025-06-27,Returned,UPI,10,2997.9
684,766,7036,2025-08-23,Delivered,Credit Card,20,5369.6
685,767,7037,2025-01-01,Delivered,Net Banking,5,1691.0
686,767,7041,2025-06-13,Returned,UPI,0,1370.0
687,767,7043,2025-06-28,Delivered,UPI,5,3790.5
688,770,7064,2025-08-13,Returned,Credit Card,20,812.8
689,771,7075,2025-10-02,Delivered,UPI,0,1582.0
690,772,7077,2025-06-19,Delivered,UPI,0,2093.0
691,776,7112,2025-01-23,Delivered,COD,10,3737.7
692,777,7129,2025-12-25,Delivered,COD,5,3159.7
693,779,7131,2025-01-20,Delivered,Credit Card,0,10689.0
694,779,7137,2025-04-12,Delivered,Net Banking,0,3424.0
695,780,7145,2025-03-23,Delivered,UPI,30,4090.8
696,780,7146,2025-03-24,Delivered,UPI,5,5686.7
697,780,7148,2025-03-29,Delivered,UPI,0,4824.0
698,780,7151,2025-04-19,Delivered,UPI,5,3281.3
699,780,7153,2025-05-09,Delivered,UPI,0,3820.0
700,780,7158,2025-08-17,Delivered,UPI,0,5308.0
701,781,7163,2025-04-17,Delivered,COD,5,3800.95
702,784,7189,2025-03-28,Delivered,Credit Card,10,494.1
703,784,7190,2025-04-25,Delivered,UPI,15,1777.35
704,784,7191,2025-05-28,Delivered,UPI,0,2014.0
705,784,7193,2025-06-29,Delivered,UPI,0,1606.0
706,785,7197,2025-12-15,Delivered,COD,0,1066.0
707,788,7204,2025-07-05,Delivered,Credit Card,0,1681.0
708,789,7222,2025-05-27,Delivered,UPI,0,3524.0
709,790,7229,2025-04-12,Delivered,Debit Card,10,5252.4
710,790,7238,2025-06-24,Delivered,Net Banking,0,914.0
711,791,7250,2025-03-19,Delivered,Credit Card,15,926.5
712,792,7266,2025-01-10,Delivered,UPI,10,5837.4
713,793,7280,2025-03-10,Delivered,UPI,0,4543.0
714,793,7283,2025-04-23,Delivered,Credit Card,30,1632.4
715,793,7285,2025-05-29,Delivered,UPI,0,4402.0
716,793,7290,2025-08-31,Delivered,UPI,15,2943.55
717,794,7298,2024-12-22,Returned,COD,0,4359.0
718,794,7301,2025-01-14,Delivered,Credit Card,10,3665.7
719,794,7305,2025-01-27,Delivered,Debit Card,5,2668.55
720,794,7306,2025-02-02,Delivered,Net Banking,0,6154.0
721,794,7313,2025-04-14,Delivered,Net Banking,0,789.0
722,794,7314,2025-04-19,Delivered,UPI,0,2353.0
723,798,7347,2025-06-08,Delivered,UPI,10,1301.4
724,799,7350,2024-11-17,Returned,COD,15,2445.45
725,800,7364,2025-05-14,Delivered,UPI,20,1395.2
726,801,7372,2025-03-01,Delivered,UPI,30,5282.2
727,801,7375,2025-04-12,Delivered,Debit Card,0,1562.0
728,801,7378,2025-05-03,Delivered,COD,10,3139.2
729,802,7386,2025-01-21,Delivered,Debit Card,0,4137.0
730,804,7411,2025-07-26,Delivered,Credit Card,15,1077.8
731,805,7422,2025-05-05,Delivered,UPI,10,4043.7
732,805,7426,2025-06-05,Returned,Credit Card,5,891.1
733,806,7442,2025-06-13,Delivered,UPI,5,5488.15
734,808,7447,2025-12-17,Delivered,Debit Card,15,5987.4
735,809,7450,2025-04-19,Cancelled,Debit Card,0,9498.0
736,813,7479,2025-05-09,Delivered,UPI,10,3101.4
737,813,7481,2025-06-19,Delivered,Debit Card,10,2550.6
738,815,7499,2025-04-09,Returned,COD,15,797.3
739,816,7511,2025-04-08,Delivered,UPI,20,2975.2
740,816,7518,2025-05-25,Delivered,Credit Card,15,1779.05
741,817,7533,2025-09-09,Delivered,UPI,10,4671.0
742,819,7542,2025-01-03,Delivered,COD,0,4359.0
743,819,7547,2025-03-02,Returned,UPI,5,7486.0
744,819,7554,2025-05-24,Delivered,Credit Card,15,1967.75
745,820,7559,2025-04-08,Returned,Credit Card,5,1061.15
746,820,7570,2025-07-01,Delivered,UPI,0,1101.0
747,820,7571,2025-07-09,Delivered,Debit Card,10,1672.2
748,822,7576,2024-12-06,Delivered,Debit Card,10,2069.1
749,822,7578,2025-01-17,Cancelled,Credit Card,15,1173.0
750,822,7581,2025-04-29,Delivered,COD,15,2717.45
751,823,7593,2025-06-07,Delivered,Credit Card,10,6076.8
752,823,7603,2025-09-11,Delivered,UPI,30,305.2
753,827,7654,2025-05-26,Delivered,COD,15,6258.55
754,828,7661,2025-07-04,Cancelled,UPI,30,1425.2
755,828,7663,2025-07-11,Delivered,Debit Card,0,6396.0
756,830,7680,2025-09-25,Delivered,Credit Card,5,2192.6
757,831,7694,2025-09-11,Delivered,UPI,5,1867.7
758,832,7701,2025-04-11,Delivered,Credit Card,0,660.0
759,833,7710,2024-12-08,Delivered,COD,30,847.0
760,833,7711,2024-12-20,Delivered,Net Banking,20,2196.8
761,833,7714,2025-01-16,Delivered,UPI,0,4308.0
762,833,7715,2025-02-03,Delivered,UPI,5,2075.75
763,833,7716,2025-04-11,Delivered,COD,10,1962.0
764,833,7718,2025-05-02,Delivered,Net Banking,15,3959.3
765,834,7724,2025-10-13,Delivered,UPI,5,2915.55
766,836,7731,2025-06-19,Delivered,Credit Card,0,5962.0
767,839,7741,2025-02-02,Delivered,UPI,0,7721.0
768,841,7750,2025-04-14,Delivered,UPI,0,1066.0
769,846,7790,2025-05-24,Delivered,Debit Card,15,445.4
770,846,7793,2025-06-03,Delivered,Debit Card,20,2301.6
771,847,7794,2025-11-18,Delivered,COD,0,3342.0
772,850,7815,2025-04-19,Delivered,UPI,15,6114.9
773,852,7827,2025-05-26,Delivered,Credit Card,30,976.5
774,854,7831,2025-03-29,Delivered,Credit Card,5,1149.5
775,854,7832,2025-04-09,Delivered,COD,0,4346.0
776,855,7840,2025-10-03,Delivered,Net Banking,15,926.5
777,856,7846,2025-01-17,Delivered,Credit Card,0,3779.0
778,857,7857,2025-09-08,Delivered,Credit Card,15,1870.0
779,858,7864,2025-04-19,Delivered,COD,0,545.0
780,859,7890,2025-03-24,Delivered,Net Banking,5,6442.9
781,859,7892,2025-04-10,Delivered,COD,0,1007.0
782,860,7897,2025-06-09,Returned,COD,0,2326.0
783,861,7905,2024-12-19,Delivered,UPI,0,4850.0
784,861,7916,2025-02-28,Delivered,UPI,5,7008.15
785,861,7922,2025-04-05,Delivered,UPI,5,3868.4
786,861,7923,2025-04-10,Delivered,Net Banking,15,2449.7
787,862,7930,2025-08-21,Delivered,Credit Card,0,6921.0
788,866,7955,2025-04-19,Delivered,UPI,5,2832.9
789,867,7962,2024-12-04,Delivered,UPI,0,6758.0
790,867,7967,2025-04-23,Cancelled,UPI,0,922.0
791,871,7999,2025-01-28,Delivered,UPI,0,1582.0
792,871,8011,2025-03-23,Delivered,UPI,5,875.9
793,873,8034,2025-02-14,Delivered,UPI,0,2536.0
794,874,8045,2025-08-12,Delivered,UPI,0,679.0
795,876,8062,2024-12-16,Delivered,UPI,0,1970.0
796,876,8064,2024-12-26,Delivered,Debit Card,0,7279.0
797,876,8065,2024-12-28,Returned,UPI,0,4851.0
798,877,8091,2024-12-27,Delivered,Debit Card,5,8821.7
799,877,8097,2025-03-14,Delivered,UPI,0,1265.0
800,877,8100,2025-04-02,Delivered,UPI,30,480.9
801,882,8132,2025-05-29,Delivered,UPI,10,792.0
802,883,8140,2025-10-03,Delivered,UPI,15,1667.7
803,887,8165,2025-08-04,Delivered,Debit Card,0,7534.0
804,889,8175,2025-07-21,Delivered,UPI,10,1786.5
805,891,8195,2025-07-14,Delivered,Net Banking,0,10291.0
806,892,8204,2025-01-24,Delivered,UPI,15,4785.5
807,892,8213,2025-03-23,Delivered,COD,10,1759.5
808,893,8220,2025-04-21,Delivered,Credit Card,10,6202.8
809,893,8225,2025-08-18,Delivered,UPI,0,2326.0
810,894,8239,2025-02-13,Delivered,COD,10,990.9
811,895,8253,2025-07-10,Delivered,UPI,10,3837.6
812,896,8274,2025-04-21,Returned,UPI,15,3199.4
813,898,8289,2025-08-27,Delivered,Net Banking,5,1221.7
814,900,8313,2025-07-27,Delivered,UPI,15,3905.75
815,901,8323,2025-03-11,Delivered,UPI,15,2302.65
816,904,8346,2024-12-23,Delivered,Debit Card,0,2269.0
817,904,8353,2025-02-21,Delivered,COD,0,1191.0
818,904,8359,2025-04-20,Delivered,UPI,0,9309.0
819,905,8364,2025-11-19,Delivered,Credit Card,15,2028.95
820,906,8366,2025-03-28,Delivered,Debit Card,5,4433.65
821,907,8375,2025-07-18,Returned,UPI,0,2388.0
822,907,8378,2025-08-08,Delivered,Net Banking,20,4057.6
823,908,8385,2025-04-20,Returned,COD,0,791.0
824,908,8393,2025-12-29,Delivered,COD,5,1857.25
825,909,8401,2025-05-24,Delivered,Net Banking,10,5599.8
826,910,8410,2025-05-26,Returned,Debit Card,0,1045.0
827,912,8424,2025-08-14,Delivered,Credit Card,15,1822.4
828,913,8436,2025-06-30,Delivered,COD,15,1172.15
829,916,8450,2025-02-16,Delivered,Debit Card,5,3228.1
830,916,8460,2025-04-19,Delivered,Credit Card,0,474.0
831,916,8461,2025-04-20,Delivered,Debit Card,10,3631.5
832,921,8498,2025-09-24,Delivered,COD,5,2064.35
833,923,8511,2025-01-23,Delivered,Credit Card,0,3074.0
834,923,8513,2025-03-03,Delivered,COD,10,1954.8
835,925,8549,2025-12-06,Delivered,UPI,0,3886.0
836,926,8550,2024-12-01,Delivered,Credit Card,5,1250.2
837,926,8563,2025-02-14,Delivered,Debit Card,5,5336.15
838,926,8573,2025-03-25,Delivered,COD,10,6787.8
839,928,8586,2025-01-07,Delivered,Credit Card,5,5085.35
840,928,8602,2025-04-25,Cancelled,UPI,10,3139.2
841,930,8609,2025-04-20,Delivered,Net Banking,15,2118.2
842,931,8625,2025-05-12,Delivered,UPI,5,1045.95
843,931,8626,2025-05-30,Delivered,Net Banking,5,7324.5
844,933,8632,2025-05-03,Returned,Credit Card,5,3221.45
845,933,8642,2025-10-04,Delivered,Debit Card,5,323.0
846,934,8648,2025-01-26,Cancelled,UPI,0,1202.0
847,934,8661,2025-05-20,Delivered,COD,0,288.0
848,935,8664,2025-04-08,Delivered,COD,5,1857.25
849,938,8684,2025-07-03,Delivered,Credit Card,0,1684.0
850,938,8686,2025-08-16,Cancelled,COD,0,2748.0
851,941,8692,2025-06-26,Delivered,Debit Card,0,4917.0
852,942,8697,2024-11-16,Delivered,Debit Card,0,1693.0
853,942,8707,2025-02-19,Delivered,UPI,10,2219.4
854,942,8716,2025-03-20,Returned,Credit Card,0,1796.0
855,944,8726,2025-02-21,Returned,UPI,15,614.55
856,944,8735,2025-05-22,Delivered,Debit Card,5,2091.9
857,944,8736,2025-05-23,Delivered,UPI,0,5317.0
858,949,8765,2024-11-13,Delivered,Credit Card,5,13972.6
859,949,8773,2025-02-18,Delivered,UPI,0,2093.0
860,949,8782,2025-08-07,Delivered,UPI,5,2641.0
861,958,8814,2025-04-15,Delivered,UPI,30,5440.4
862,959,8815,2025-03-19,Delivered,Credit Card,30,425.6
863,959,8828,2025-06-01,Delivered,UPI,10,800.1
864,959,8831,2025-07-04,Delivered,Debit Card,0,881.0
865,961,8861,2025-09-29,Delivered,COD,0,10207.0
866,966,8886,2025-05-05,Delivered,UPI,10,2841.3
867,966,8889,2025-05-21,Delivered,Net Banking,10,2316.6
868,966,8891,2025-06-27,Delivered,UPI,0,7677.0
869,967,8900,2025-08-08,Delivered,Credit Card,0,5578.0
870,968,8912,2025-06-08,Delivered,UPI,0,2221.0
871,968,8913,2025-06-13,Delivered,UPI,5,4009.0
872,969,8920,2025-03-30,Delivered,COD,10,3195.9
873,971,8937,2025-09-23,Delivered,UPI,0,7826.0
